codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
571709,Sabritas y Doritos papas y botanas,Snacks,"Sabritas, Doritos",42-70,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7501011123588.0,2025-12-15,Farmacias Benavides,Sabritas Doritos Nacho 58 g,https://www.benavides.com.mx/sabritas-doritos-nacho-58-g
1050138,Sabritas y Doritos papas y botanas,Snacks,"Sabritas, Doritos",42-70,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478043927.0,2025-12-15,Farmacias Benavides,Sabritas Papas Sal 42 g,https://www.benavides.com.mx/sabritas-papas-sal-42-g
1047387,Oreo y Chips Ahoy! variedad de galletas,Galletas,"Oreo, Chips Ahoy!","105-114, 82.8",g,2 x $36,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7622210529107.0,2025-12-15,Farmacias Benavides,Chips Ahoy Galletas con Chispas sabor a Chocolate 82 g,https://www.benavides.com.mx/chips-ahoy-galletas-con-chispas-sabor-a-chocolate-82-g
1042772,Oreo y Chips Ahoy! variedad de galletas,Galletas,"Oreo, Chips Ahoy!","105-114, 82.8",g,2 x $36,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7622210544865.0,2025-12-15,Farmacias Benavides,Oreo Galletas Pay de Limón 105 g,https://www.benavides.com.mx/oreo-galletas-pay-de-limon-105-g
1040731,Gamesa Emperador galletas,Galletas,Gamesa,91-101,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478013647.0,2025-12-15,Farmacias Benavides,Gamesa Galletas Emperador Chocolate 101 g,https://www.benavides.com.mx/gamesa-galletas-emperador-chocolate-101-g
1040735,Gamesa Emperador galletas,Galletas,Gamesa,91-101,g,2 x $40,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,,,¡combínalas!,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7500478013678.0,2025-12-15,Farmacias Benavides,Gamesa Galletas Emperador Combinado 91 g,https://www.benavides.com.mx/gamesa-galletas-emperador-combinado-91-g
1051026,Elite pañuelos faciales tripack c/90 hojas dobles,Cuidado Personal,Elite,3,pack,a solo $69,Vigencia del 1 al 31 de diciembre de 2025 o hasta agotar existencias.,,69.0,,tripack con 90 hojas dobles cada uno,./competitors/Benavides/folletos\folleto-de-diciembre_page_22_16-12-2025.jpg,7502279701143.0,2025-12-15,Farmacias Benavides,Elite Pañuelos Doble Hoja Tripack 270 uds,https://www.benavides.com.mx/elite-panuelos-doble-hoja-tripack-270-uds
,Vacuna Influenza Tetra,Vacunas,Benamedic,1,dosis,Precio especial,Válido al 31 de diciembre del 2025,,469.0,,Incluye aplicación de vacuna. Al acumular 3 piezas en tu tarjeta Benavides Conmigo llévate 1 gratis.,./competitors/Benavides/folletos\folleto-de-diciembre_page_23_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
,Segunda vacuna Influenza Tetra,Vacunas,Benamedic,1,dosis,20% desc.,Válido al 31 de diciembre del 2025,,,,20% de descuento en la segunda vacuna. Incluye aplicación de vacuna. Al acumular 3 piezas en tu tarjeta Benavides Conmigo llévate 1 gratis.,./competitors/Benavides/folletos\folleto-de-diciembre_page_23_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1037975,toallitas húmedas,Bebé,Well Beginnings,72,pzas,"3x$120, 4x$155",del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,icombínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7508006012629.0,2025-12-15,Farmacias Benavides,Well Beginnings Toallitas Húmedas para Bebé 72 uds,https://www.benavides.com.mx/well-beginnings-toallitas-humedas-para-bebe-72-uds
1047679,toallitas húmedas,Bebé,Well Beginnings,72,pzas,"3x$120, 4x$155",del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,icombínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7502273432555.0,2025-12-15,Farmacias Benavides,Well Beginnings Toallas Húmedas para Bebé 90% Agua 72 uds,https://www.benavides.com.mx/well-beginnings-toallas-humedas-para-bebe-90-agua-72-uds
1007659,"pañales desechables etapas 3, 4, 5 y 6",Bebé,Huggies Supreme,36,pzas,1+ gratis,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,Al acumular 5 piezas misma presentación en la tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7501943441729.0,2025-12-15,Farmacias Benavides,Huggies Supreme Pañales Protección Delicada Unisex Etapa 3 36 uds,https://www.benavides.com.mx/huggies-supreme-panales-proteccion-delicada-unisex-etapa-3-36-uds
1007671,"pañales desechables etapas 3, 4, 5 y 6",Bebé,Huggies Supreme,36,pzas,1+ gratis,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,Al acumular 5 piezas misma presentación en la tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7501943441767.0,2025-12-15,Farmacias Benavides,Huggies Supreme Pañales Protección Delicada Unisex Etapa 4 36 uds,https://www.benavides.com.mx/huggies-supreme-panales-proteccion-delicada-unisex-etapa-4-36-uds
1007672,"pañales desechables etapas 3, 4, 5 y 6",Bebé,Huggies Supreme,36,pzas,1+ gratis,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,Al acumular 5 piezas misma presentación en la tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7501943441804.0,2025-12-15,Farmacias Benavides,Huggies Supreme Pañales Protección Delicada Unisex Etapa 5 36 uds,https://www.benavides.com.mx/huggies-supreme-panales-proteccion-delicada-unisex-etapa-5-36-uds
1025953,"pañales desechables etapas 3, 4, 5 y 6",Bebé,Huggies Supreme,36,pzas,1+ gratis,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,Al acumular 5 piezas misma presentación en la tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7501943445796.0,2025-12-15,Farmacias Benavides,Huggies Supreme Pañales Protección Delicada Unisex Etapa 6 36 uds,https://www.benavides.com.mx/huggies-supreme-panales-proteccion-delicada-unisex-etapa-6-36-uds
1044963,MULTIPLE_PRODUCTOS,Cuidado Personal,Elvive,650,ml,30% desc.,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,REVISION,"Descuento del 30%. El texto de la promoción indica '650 ml', pero las imágenes de los productos muestran '680 ml'.",./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7509552845891.0,2025-12-15,Farmacias Benavides,Elvive Hidra Hialurónico Shampoo Hidra Rellenado con Ácido Hialurónico 680 ml,https://www.benavides.com.mx/elvive-hidra-hialuronico-shampoo-hidra-rellenado-con-acido-hialuronico-680-ml
1044946,MULTIPLE_PRODUCTOS,Cuidado Personal,Elvive,650,ml,30% desc.,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,REVISION,"Descuento del 30%. El texto de la promoción indica '650 ml', pero las imágenes de los productos muestran '680 ml'.",./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7509552845921.0,2025-12-15,Farmacias Benavides,Elvive Hidra Hialurónico Acondicionador Hidra Rellenado con Ácido Hialurónico 680 ml,https://www.benavides.com.mx/elvive-hidra-hialuronico-acondicionador-hidra-rellenado-con-acido-hialuronico-680-ml
1033469,MULTIPLE_PRODUCTOS,Cuidado Personal,Tampax Pearl,8,pzas,2x$99,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,icombínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7506295369363.0,2025-12-15,Farmacias Benavides,Tampax Pearl Tampones Absorbentes Internos con aplicador Flujo Regular 8 uds,https://www.benavides.com.mx/tampax-pearl-tampones-absorbentes-internos-con-aplicador-flujo-regular-8-uds
1024634,MULTIPLE_PRODUCTOS,Cuidado Personal,Tampax Pearl,8,pzas,2x$99,del 1 al 31 de diciembre de 2025 o hasta agotar existencias,,,,icombínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_24_16-12-2025.jpg,7506295369387.0,2025-12-15,Farmacias Benavides,Tampax Pearl Tampones Absorbentes Internos con aplicador Flujo Super 8 uds,https://www.benavides.com.mx/tampax-pearl-tampones-absorbentes-internos-con-aplicador-flujo-super-8-uds
1048886,Tabcin Active y Noche c/12 cáps.,Medicamentos,Tabcin,12,cáps.,2x $140,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501008499689.0,2025-12-15,Farmacias Benavides,Tabcin Active 325 mg Paracetamol/10 mg Dextrometorfano/5 mg Fenilefrina/2 mg Clorfenamina 12 Cápsulas,https://www.benavides.com.mx/tabcin-active-325-mg-paracetamol-10-mg-dextrometorfano-5-mg-fenilefrina-2-mg-clorfenamina-12-capsulas
1048896,Tabcin Active y Noche c/12 cáps.,Medicamentos,Tabcin,12,cáps.,2x $140,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501008499702.0,2025-12-15,Farmacias Benavides,Tabcin Noche 325 mg Paracetamol/10 mg Dextrometorfano/6.25 mg Doxilamina/5 mg Fenilefrina 12 Cápsulas,https://www.benavides.com.mx/tabcin-noche-325-mg-paracetamol-10-mg-dextrometorfano-6-25-mg-doxilamina-5-mg-fenilefrina-12-capsulas
1030618,Next Tabs c/20 tabs.,Medicamentos,Next,20,tabs.,a solo $75,del 1 al 31 de diciembre de 2025,,75.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,650240031700.0,2025-12-15,Farmacias Benavides,"Next 500 mg/25 mg/5 mg Paracetamol, Cafeína, Fenilefrina 20 ud Tabletas",https://www.benavides.com.mx/next-500-mg25-mg5-mg-paracetamol-cafeina-fenilefrina-20-ud-tabletas
1041667,MULTIPLE_PRODUCTOS,Medicamentos,"Tukol-D, Tukeli",,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento en la línea Tukol-D y Tukeli.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,650240036378.0,2025-12-15,Farmacias Benavides,"Tukol-D Miel 2.0 g/0.2 g Guaifenesina, Dextrometorfano Adulto 120 ml Frasco",https://www.benavides.com.mx/tukol-d-miel-20-g02-g-guaifenesina-dextrometorfano-adulto-120-ml-frasco
1041668,MULTIPLE_PRODUCTOS,Medicamentos,"Tukol-D, Tukeli",,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento en la línea Tukol-D y Tukeli.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,650240036385.0,2025-12-15,Farmacias Benavides,"Tukol-D Miel 1.0 g/0.1 g Guaifenesina, Dextrometorfano Infantil 120 ml Frasco",https://www.benavides.com.mx/tukol-d-miel-10-g01-g-guaifenesina-dextrometorfano-infantil-120-ml-frasco
1043755,MULTIPLE_PRODUCTOS,Medicamentos,"Tukol-D, Tukeli",,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento en la línea Tukol-D y Tukeli.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,650240039768.0,2025-12-15,Farmacias Benavides,Tukeli 0.70 g/100 ml Hereda Hélix Adultos y Niños 120 ml Frasco,https://www.benavides.com.mx/tukeli-070-g100-ml-hereda-helix-adultos-y-ninos-120-ml-frasco
1003424,MULTIPLE_PRODUCTOS,Medicamentos,"Tukol-D, Tukeli",,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento en la línea Tukol-D y Tukeli.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,650240010712.0,2025-12-15,Farmacias Benavides,"Tukol-D 2.0 g/0.2 g Guaifenesina, Dextrometorfano 125 ml Frasco",https://www.benavides.com.mx/tukol-d-20-g02-g-guaifenesina-dextrometorfano-125-ml-frasco
1038137,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501298223773.0,2025-12-15,Farmacias Benavides,Iliadin 0.05% Oximetazolina Adulto 20 ml Spray nasal,https://www.benavides.com.mx/iliadin-005-oximetazolina-adulto-20-ml-spray-nasal
1038136,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501298223766.0,2025-12-15,Farmacias Benavides,"Iliadin Lub 0.025% Oximetazolina, Dexpantenol 15 ml Spray nasal",https://www.benavides.com.mx/iliadin-lub-0025-oximetazolina-dexpantenol-15-ml-spray-nasal
1020191,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501298219370.0,2025-12-15,Farmacias Benavides,"Iliadin Lub 0.025% Oximetazolina, Dexpantenol Infantil 20 ml Spray nasal",https://www.benavides.com.mx/iliadin-lub-0025-oximetazolina-dexpantenol-infantil-20-ml-spray-nasal
905062,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501298211442.0,2025-12-15,Farmacias Benavides,Iliadin 0.01% Oximetazolina Gotas Pediátricas 20 ml Frasco,https://www.benavides.com.mx/iliadin-001-oximetazolina-gotas-pediatricas-20-ml-frasco
664197,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501007459332.0,2025-12-15,Farmacias Benavides,Vick Vaporub Inhalador 197 mg Mentol/197 mg Alcanfor Solución 1 ud,https://www.benavides.com.mx/vick-vaporub-inhalador-197-mg-mentol197-mg-alcanfor-solucion-1-ud
1050380,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7500435145763.0,2025-12-15,Farmacias Benavides,Vick Vaporub Inhalador 197 mg Mentol/197 mg Alcanfor Solución 2 uds,https://www.benavides.com.mx/vick-vaporub-inhalador-197-mg-mentol-197-mg-alcanfor-solucion-2-uds
1049270,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7500435246286.0,2025-12-15,Farmacias Benavides,Vick Drops Caramelo Macizo Sabor Miel Efecto Refrescante 20 Pastillas,https://www.benavides.com.mx/vick-drops-caramelo-macizo-sabor-miel-efecto-refrescante-20-pastillas
1049269,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7500435246309.0,2025-12-15,Farmacias Benavides,Vick Drops Caramelo Macizo Sabor Jengibre Efecto Refrescante 20 Pastillas,https://www.benavides.com.mx/vick-drops-caramelo-macizo-sabor-jengibre-efecto-refrescante-20-pastillas
1049271,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7500435246293.0,2025-12-15,Farmacias Benavides,Vick Drops Caramelo Macizo Sabor Mentol Efecto Refrescante 20 Pastillas,https://www.benavides.com.mx/vick-drops-caramelo-macizo-sabor-mentol-efecto-refrescante-20-pastillas
142107,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501001168889.0,2025-12-15,Farmacias Benavides,Vick Pyrena 500 mg Paracetamol/10 mg Fenilefrina Sabor Miel y Limón 10 Sobres,https://www.benavides.com.mx/vick-pyrena-500-mg-paracetamol10-mg-fenilefrina-sabor-miel-y-limon-10-sobres
163600,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7590002037843.0,2025-12-15,Farmacias Benavides,Vick Pyrena 500 mg Paracetamol/10 mg Fenilefrina Sabor Miel y Limón 5 Sobres,https://www.benavides.com.mx/vick-pyrena-500-mg-paracetamol10-mg-fenilefrina-sabor-miel-y-limon-5-sobres
1005529,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7506195102695.0,2025-12-15,Farmacias Benavides,Vick VitaPyrena 500 mg Paracetamol Sabor Canela y Manzana 5 Sobres,https://www.benavides.com.mx/vick-vitapyrena-500-mg-paracetamol-sabor-canela-y-manzana-5-sobres
1046721,MULTIPLE_PRODUCTOS,Medicamentos,"Vick, Iliadin",,,50% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza de la misma presentación en selección de productos de las líneas Vick e Iliadin.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
218529,Antiflu-Des 50/3/300 mg c/24 cáps. + Troferit 3 mg/1 mL jarabe 120 ml,Medicamentos,"Antiflu-Des, Troferit",,,Lleva los 2 por solo $226,del 1 al 31 de diciembre de 2025,,226.0,,El precio es por el paquete de ambos productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501088509773.0,2025-12-15,Farmacias Benavides,Antiflu-Des 50 mg Amantadina/3 mg Clorfenamina/300 mg Paracetamol 24 Cápsulas,https://www.benavides.com.mx/antiflu-des-50-mg-amantadina3-mg-clorfenamina300-mg-paracetamol-24-capsulas
144665,Antiflu-Des 50/3/300 mg c/24 cáps. + Troferit 3 mg/1 mL jarabe 120 ml,Medicamentos,"Antiflu-Des, Troferit",,,Lleva los 2 por solo $226,del 1 al 31 de diciembre de 2025,,226.0,,El precio es por el paquete de ambos productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501088575396.0,2025-12-15,Farmacias Benavides,Troferit 3 mg/1 ml Dropropizina 120 ml Frasco,https://www.benavides.com.mx/troferit-3-mg1-ml-dropropizina-120-ml-frasco
